seed,episode,total_steps,ret,length,terminal_cause,n_awake,n_nrem,n_rem,mean_overload,mean_recall
1,1568,29486,-96.6625,21,energy,15,0,6,0.5267857142857143,1.0
1,1569,29506,-96.040625,20,energy,16,0,4,0.58203125,1.0
1,1570,29542,-99.90625,36,energy,21,4,11,0.5390625,0.9895833333333334
1,1571,29568,-98.996875,26,energy,14,1,11,0.45372596153846156,1.0
1,1572,29591,-96.40625,23,energy,18,1,4,0.6046195652173914,0.9945652173913043
1,1573,29615,-98.825,24,energy,17,1,6,0.6302083333333334,0.9895833333333334
1,1574,29637,-96.7625,22,energy,15,0,7,0.5028409090909091,0.9829545454545454
1,1575,29661,-98.234375,24,energy,14,0,10,0.4680989583333333,1.0
1,1576,29675,-100.36875,14,overload,10,1,3,0.7120535714285714,0.9732142857142857
1,1577,29701,-97.26249999999999,26,energy,19,2,5,0.5985576923076923,0.9567307692307693
1,1578,29723,-96.684375,22,energy,15,0,7,0.4992897727272727,0.9943181818181818
1,1579,29743,-98.125,20,energy,15,0,5,0.63125,0.99375
1,1580,29769,-100.40625,26,energy,16,2,8,0.5925480769230769,1.0
1,1581,29797,-97.796875,28,energy,18,2,8,0.5284598214285714,0.9821428571428571
1,1582,29825,-97.796875,28,energy,18,2,8,0.5284598214285714,1.0
1,1583,29837,-99.43125,12,overload,8,0,4,0.5859375,0.9791666666666666
1,1584,29865,-97.921875,28,energy,18,2,8,0.5329241071428571,1.0
1,1585,29889,-99.940625,24,overload,16,2,6,0.630859375,0.984375
1,1586,29929,-102.36875,40,energy,21,5,14,0.53671875,0.9875
1,1587,29963,-99.25,34,energy,19,3,12,0.49264705882352944,1.0
1,1588,29983,-97.36875,20,energy,16,0,4,0.6484375,0.9875
1,1589,30010,-98.83125,27,overload,19,3,5,0.6307870370370371,0.9675925925925926
1,1590,30039,-97.19375,29,energy,18,2,9,0.4859913793103448,1.0
1,1591,30059,-96.9,20,energy,16,0,4,0.625,0.9875
1,1592,30083,-100.2875,24,energy,13,0,11,0.5078125,0.9895833333333334
1,1593,30106,-96.834375,23,energy,17,1,5,0.5754076086956522,0.9728260869565217
1,1594,30131,-96.628125,25,energy,17,1,7,0.513125,1.0
1,1595,30167,-97.75,36,energy,21,4,11,0.4791666666666667,0.9965277777777778
1,1596,30197,-99.19375,30,energy,14,1,15,0.38645833333333335,1.0
1,1597,30217,-96.109375,20,energy,15,0,5,0.53046875,0.99375
1,1598,30230,-97.85625,13,overload,11,1,1,0.6658653846153846,0.9615384615384616
1,1599,30245,-97.659375,15,overload,12,1,2,0.6239583333333333,0.9916666666666667
1,1600,30268,-97.084375,23,energy,17,1,5,0.5862771739130435,1.0
1,1601,30291,-96.484375,23,energy,18,1,4,0.608016304347826,0.9945652173913043
1,1602,30311,-96.671875,20,energy,15,0,5,0.55859375,1.0
1,1603,30333,-95.946875,22,energy,18,1,3,0.6157670454545454,0.9943181818181818
1,1604,30357,-100.646875,24,energy,13,0,11,0.5227864583333334,1.0
1,1605,30382,-99.08749999999999,25,energy,16,1,8,0.5675,0.995
1,1606,30402,-97.546875,20,energy,15,0,5,0.60234375,1.0
1,1607,30425,-97.0375,23,energy,17,1,5,0.5842391304347826,1.0
1,1608,30438,-99.4,13,overload,9,2,2,0.6153846153846154,0.9903846153846154
1,1609,30461,-97.0375,23,energy,17,1,5,0.5842391304347826,1.0
1,1610,30487,-96.98125,26,energy,19,2,5,0.5877403846153846,1.0
1,1611,30497,-97.90625,10,overload,10,0,0,0.790625,0.875
1,1612,30513,-98.46875,16,overload,11,0,5,0.560546875,1.0
1,1613,30527,-96.746875,14,overload,12,1,1,0.6104910714285714,0.9553571428571429
1,1614,30554,-98.74687499999999,27,energy,15,1,11,0.46469907407407407,1.0
1,1615,30572,-96.23125,18,energy,16,0,2,0.6684027777777778,0.9861111111111112
1,1616,30599,-97.875,27,energy,17,2,8,0.5138888888888888,1.0
1,1617,30622,-97.28125,23,energy,18,1,4,0.6426630434782609,1.0
1,1618,30650,-98.15625,28,energy,18,2,8,0.5412946428571429,0.9910714285714286
1,1619,30675,-97.665625,25,energy,16,1,8,0.510625,0.995
1,1620,30701,-95.93437499999999,26,energy,19,2,5,0.5474759615384616,0.9759615384615384
1,1621,30725,-97.278125,24,energy,17,1,6,0.5657552083333334,1.0
1,1622,30751,-98.23124999999999,26,energy,19,2,5,0.6358173076923077,0.9855769230769231
1,1623,30776,-100.7125,25,overload,16,4,5,0.6325,0.98
1,1624,30800,-98.2625,24,energy,17,1,6,0.6067708333333334,0.9947916666666666
1,1625,30824,-96.121875,24,energy,17,1,6,0.517578125,1.0
1,1626,30852,-100.028125,28,energy,16,2,10,0.5295758928571429,0.9955357142857143
1,1627,30862,-98.271875,10,overload,9,1,0,0.7171875,0.9875
1,1628,30884,-98.221875,22,energy,14,0,8,0.5191761363636364,1.0
1,1629,30911,-99.334375,27,energy,16,1,10,0.5271990740740741,0.9861111111111112
1,1630,30942,-100.790625,31,energy,17,2,12,0.5287298387096774,1.0
1,1631,30971,-98.903125,29,energy,17,2,10,0.5070043103448276,1.0
1,1632,31012,-101.55,41,energy,23,5,13,0.5548780487804879,0.9908536585365854
1,1633,31037,-98.196875,25,energy,16,2,7,0.531875,1.0
1,1634,31064,-99.596875,27,energy,14,1,12,0.4554398148148148,1.0
1,1635,31088,-97.059375,24,energy,17,1,6,0.556640625,1.0
1,1636,31120,-100.29375,32,energy,20,3,9,0.5966796875,0.99609375
1,1637,31146,-98.140625,26,energy,16,1,9,0.5054086538461539,1.0
1,1638,31174,-98.46875,28,energy,18,2,8,0.5524553571428571,1.0
1,1639,31208,-104.1625,34,energy,13,2,19,0.4430147058823529,1.0
1,1640,31249,-103.66875,41,energy,19,4,18,0.4992378048780488,1.0
1,1641,31267,-95.7625,18,energy,16,0,2,0.6423611111111112,1.0
1,1642,31303,-103.63125,36,energy,15,2,19,0.4592013888888889,1.0
1,1643,31350,-108.109375,47,energy,17,7,23,0.47041223404255317,1.0
1,1644,31384,-99.734375,34,energy,19,3,12,0.5068933823529411,1.0
1,1645,31408,-96.190625,24,energy,16,1,7,0.474609375,1.0
1,1646,31441,-101.653125,33,energy,16,2,15,0.4834280303030303,1.0
1,1647,31480,-103.32187499999999,39,energy,20,5,14,0.5492788461538461,0.9967948717948718
1,1648,31522,-102.83125,42,energy,19,4,19,0.4650297619047619,1.0
1,1649,31558,-100.346875,36,energy,18,3,15,0.4596354166666667,1.0
1,1650,31583,-98.025,25,energy,16,1,8,0.525,1.0
1,1651,31606,-98.4,23,energy,14,0,9,0.5,1.0
1,1652,31651,-105.36874999999999,45,energy,21,6,18,0.5326388888888889,1.0
1,1653,31702,-107.29374999999999,51,energy,24,7,20,0.5606617647058824,0.9950980392156863
1,1654,31727,-97.16875,25,overload,18,3,4,0.57875,0.995
1,1655,31776,-100.909375,49,energy,26,7,16,0.5022321428571429,1.0
1,1656,31797,-98.434375,21,overload,14,0,7,0.5587797619047619,1.0
1,1657,31839,-100.734375,42,energy,27,7,8,0.6246279761904762,1.0
1,1658,31864,-100.928125,25,energy,14,1,10,0.553125,0.99
1,1659,31903,-97.00625,39,energy,23,5,11,0.4719551282051282,1.0
1,1660,31925,-96.0,22,overload,17,2,3,0.5681818181818182,0.9261363636363636
1,1661,31947,-97.48125,22,energy,15,0,7,0.5355113636363636,1.0
1,1662,31969,-96.434375,22,energy,15,0,7,0.48792613636363635,1.0
1,1663,32006,-98.346875,37,energy,24,5,8,0.5688344594594594,1.0
1,1664,32057,-102.07499999999999,51,energy,29,9,13,0.5661764705882353,1.0
1,1665,32106,-103.078125,49,energy,29,9,11,0.6138392857142857,0.9821428571428571
1,1666,32142,-99.9375,36,energy,21,4,11,0.5399305555555556,0.9965277777777778
1,1667,32208,-105.7375,66,energy,38,14,14,0.6202651515151515,0.9981060606060606
1,1668,32217,-99.3875,9,overload,7,2,0,0.6875,0.9722222222222222
1,1669,32246,-99.5625,29,overload,19,3,7,0.6056034482758621,0.9956896551724138
1,1670,32266,-99.81875,20,overload,14,3,3,0.6609375,1.0
1,1671,32297,-99.896875,31,energy,20,3,8,0.6063508064516129,0.9959677419354839
1,1672,32336,-98.571875,39,overload,25,6,8,0.5685096153846154,1.0
1,1673,32361,-95.546875,25,energy,20,2,3,0.601875,0.995
1,1674,32378,-99.5375,17,overload,11,2,4,0.5845588235294118,0.9926470588235294
1,1675,32413,-98.21875,35,energy,25,5,5,0.6348214285714285,0.9964285714285714
1,1676,32436,-96.75,23,energy,18,1,4,0.6195652173913043,0.9945652173913043
1,1677,32505,-100.046875,69,energy,39,16,14,0.5224184782608695,0.9836956521739131
1,1678,32538,-96.453125,33,energy,23,4,6,0.5591856060606061,1.0
1,1679,32558,-97.10625,20,overload,18,1,1,0.7453125,0.9625
1,1680,32595,-99.85,37,energy,21,5,11,0.5202702702702703,1.0
1,1681,32617,-97.815625,22,energy,14,0,8,0.5007102272727273,1.0
1,1682,32646,-97.2,29,energy,22,3,4,0.6379310344827587,0.9525862068965517
1,1683,32685,-99.996875,39,energy,27,7,5,0.6614583333333334,1.0
1,1684,32713,-100.546875,28,energy,18,2,8,0.6266741071428571,0.9732142857142857
1,1685,32758,-100.4625,45,energy,26,8,11,0.5458333333333333,1.0
1,1686,32790,-98.396875,32,overload,21,5,6,0.57177734375,0.984375
1,1687,32813,-96.671875,23,energy,18,1,4,0.6161684782608695,1.0
1,1688,32831,-97.728125,18,overload,14,3,1,0.6293402777777778,1.0
1,1689,32869,-99.0625,38,energy,28,6,4,0.6858552631578947,0.9539473684210527
1,1690,32892,-97.15625,23,energy,18,2,3,0.6372282608695652,0.9782608695652174
1,1691,32909,-101.490625,17,overload,11,3,3,0.6994485294117647,0.9926470588235294
1,1692,32957,-100.321875,48,energy,29,8,11,0.5712890625,0.9973958333333334
1,1693,32972,-97.5375,15,overload,14,0,1,0.7625,1.0
1,1694,32984,-98.85625,12,overload,10,2,0,0.7213541666666666,0.9791666666666666
1,1695,33021,-99.796875,37,energy,22,7,8,0.5485641891891891,0.9864864864864865
1,1696,33074,-99.671875,53,energy,33,10,10,0.5787146226415094,0.9952830188679245
1,1697,33081,-99.053125,7,overload,6,1,0,0.7075892857142857,1.0
1,1698,33116,-96.696875,35,energy,26,5,4,0.6227678571428571,0.9857142857142858
1,1699,33134,-96.2,18,energy,16,0,2,0.6666666666666666,1.0
1,1700,33172,-101.809375,38,energy,21,4,13,0.5555098684210527,1.0
1,1701,33196,-97.85625,24,energy,17,1,6,0.58984375,1.0
1,1702,33220,-98.190625,24,energy,16,1,7,0.5579427083333334,0.9739583333333334
1,1703,33236,-98.071875,16,overload,12,2,2,0.6044921875,0.984375
1,1704,33254,-97.3125,18,overload,13,1,4,0.5451388888888888,1.0
1,1705,33300,-96.109375,46,energy,31,8,7,0.5567255434782609,1.0
1,1706,33330,-95.76875,30,energy,22,4,4,0.565625,0.9958333333333333
1,1707,33357,-97.003125,27,energy,19,2,6,0.5630787037037037,1.0
1,1708,33389,-99.890625,32,overload,22,6,4,0.65283203125,0.9921875
1,1709,33405,-99.24375,16,overload,12,3,1,0.677734375,0.9921875
1,1710,33442,-99.45625,37,energy,24,5,8,0.5988175675675675,1.0
1,1711,33452,-96.90625,10,overload,10,0,0,0.690625,1.0
1,1712,33466,-100.1125,14,overload,11,3,0,0.7723214285714286,0.9107142857142857
1,1713,33475,-99.2,9,overload,7,0,2,0.6666666666666666,1.0
1,1714,33526,-101.034375,51,energy,33,10,8,0.632046568627451,0.9926470588235294
1,1715,33544,-97.84375,18,overload,13,1,4,0.5746527777777778,1.0
1,1716,33564,-96.625,20,energy,15,0,5,0.55625,0.975
1,1717,33576,-99.715625,12,overload,10,2,0,0.79296875,0.84375
1,1718,33603,-98.23125,27,overload,20,3,4,0.6493055555555556,0.9675925925925926
1,1719,33638,-101.315625,35,energy,22,4,9,0.6290178571428572,0.9964285714285714
1,1720,33657,-96.39375,19,energy,16,0,3,0.6365131578947368,1.0
1,1721,33676,-97.103125,19,overload,15,1,3,0.615953947368421,1.0
1,1722,33691,-99.26875,15,overload,12,2,1,0.73125,0.8833333333333333
1,1723,33733,-100.88125,42,energy,26,6,10,0.6019345238095238,0.9821428571428571
1,1724,33744,-98.0375,11,overload,10,1,0,0.7215909090909091,0.9659090909090909
1,1725,33779,-95.15,35,energy,26,5,4,0.5785714285714286,1.0
1,1726,33810,-99.696875,31,energy,17,2,12,0.4934475806451613,0.9959677419354839
1,1727,33834,-98.946875,24,overload,15,3,6,0.5436197916666666,1.0
1,1728,33859,-96.89375,25,energy,17,1,7,0.52375,0.995
1,1729,33880,-97.31875,21,energy,15,0,6,0.5580357142857143,1.0
1,1730,33902,-97.91875,22,energy,15,0,7,0.5553977272727273,1.0
1,1731,33925,-98.2875,23,energy,17,1,5,0.6385869565217391,0.9945652173913043
1,1732,33958,-100.64375,33,overload,20,6,7,0.5861742424242424,0.9848484848484849
1,1733,33985,-96.815625,27,energy,19,2,6,0.5561342592592593,1.0
1,1734,34024,-100.078125,39,overload,24,7,8,0.578926282051282,0.9839743589743589
1,1735,34064,-97.440625,40,energy,27,6,7,0.578515625,0.99375
1,1736,34098,-100.246875,34,energy,22,4,8,0.6190257352941176,1.0
1,1737,34121,-96.4375,23,energy,18,1,4,0.6059782608695652,1.0
1,1738,34155,-97.653125,34,energy,22,4,8,0.5427389705882353,1.0
1,1739,34182,-96.128125,27,energy,19,2,6,0.5306712962962963,1.0
1,1740,34191,-98.140625,9,overload,9,0,0,0.7934027777777778,0.9166666666666666
1,1741,34211,-97.534375,20,overload,17,2,1,0.71171875,0.9875
1,1742,34217,-98.265625,6,overload,6,0,0,0.7109375,1.0
1,1743,34243,-98.12187499999999,26,energy,19,2,5,0.6316105769230769,0.9663461538461539
1,1744,34261,-95.725,18,energy,17,0,1,0.7013888888888888,0.9791666666666666
1,1745,34281,-96.259375,20,energy,16,0,4,0.59296875,0.9875
1,1746,34311,-100.54374999999999,30,energy,18,3,9,0.578125,0.9875
1,1747,34323,-100.003125,12,overload,9,3,0,0.7252604166666666,1.0
1,1748,34356,-98.1625,33,overload,22,5,6,0.5776515151515151,1.0
1,1749,34388,-98.11875,32,energy,23,4,5,0.6318359375,0.9921875
1,1750,34399,-99.35625,11,overload,9,2,0,0.7414772727272727,1.0
1,1751,34419,-97.359375,20,energy,15,0,5,0.59296875,0.99375
1,1752,34444,-98.665625,25,energy,16,1,8,0.550625,1.0
1,1753,34468,-98.075,24,energy,17,1,6,0.5989583333333334,1.0
1,1754,34509,-98.434375,41,energy,24,6,11,0.5057164634146342,1.0
1,1755,34540,-98.721875,31,energy,23,4,4,0.6748991935483871,0.9717741935483871
1,1756,34581,-99.7375,41,energy,23,5,13,0.510670731707317,1.0
1,1757,34604,-95.81875,23,energy,17,1,5,0.53125,1.0
1,1758,34621,-99.36875,17,overload,13,3,1,0.7040441176470589,1.0
1,1759,34650,-100.025,29,energy,20,4,5,0.6594827586206896,0.9741379310344828
1,1760,34687,-99.278125,37,energy,25,5,7,0.6237331081081081,0.9898648648648649
1,1761,34719,-98.23125,32,energy,20,3,9,0.5322265625,0.9921875
1,1762,34745,-95.4,26,energy,22,3,1,0.6538461538461539,0.9663461538461539
1,1763,34794,-100.528125,49,energy,27,8,14,0.5169005102040817,1.0
1,1764,34814,-94.790625,20,energy,16,0,4,0.51953125,0.99375
1,1765,34828,-98.153125,14,overload,12,1,1,0.7109375,0.9910714285714286
1,1766,34846,-96.08125,18,overload,15,1,2,0.5989583333333334,1.0
1,1767,34872,-98.840625,26,overload,19,3,4,0.6592548076923077,0.9375
1,1768,34889,-95.878125,17,overload,14,1,2,0.5634191176470589,0.9852941176470589
1,1769,34911,-97.971875,22,energy,14,0,8,0.5078125,1.0
1,1770,34930,-99.13125,19,overload,13,3,3,0.6069078947368421,0.9868421052631579
1,1771,34940,-97.546875,10,overload,10,0,0,0.7546875,0.925
1,1772,34961,-97.1,21,energy,15,1,5,0.5476190476190477,0.9940476190476191
1,1773,34984,-96.35,23,energy,17,1,5,0.5543478260869565,1.0
1,1774,34997,-100.046875,13,overload,8,2,3,0.5805288461538461,1.0
1,1775,35019,-98.49375,22,energy,18,1,3,0.7315340909090909,0.9829545454545454
1,1776,35029,-98.684375,10,overload,8,1,1,0.6484375,1.0
1,1777,35083,-101.0875,54,energy,30,9,15,0.53125,1.0
1,1778,35106,-96.796875,23,energy,18,1,4,0.6216032608695652,0.9945652173913043
1,1779,35140,-98.41875,34,energy,22,4,8,0.5652573529411765,0.9926470588235294
1,1780,35166,-97.73124999999999,26,energy,19,2,5,0.6165865384615384,1.0
1,1781,35179,-99.775,13,overload,9,1,3,0.6442307692307693,0.9807692307692307
1,1782,35205,-98.309375,26,energy,19,2,5,0.6388221153846154,0.9807692307692307
1,1783,35237,-98.6125,32,overload,24,5,3,0.681640625,0.984375
1,1784,35265,-96.7125,28,energy,19,3,6,0.5290178571428571,1.0
1,1785,35295,-97.509375,30,energy,21,3,6,0.5869791666666667,1.0
1,1786,35320,-98.11875,25,overload,16,4,5,0.52875,1.0
1,1787,35349,-97.184375,29,energy,22,3,4,0.6373922413793104,1.0
1,1788,35359,-100.925,10,overload,7,3,0,0.7625,0.9375
1,1789,35382,-96.546875,23,energy,18,1,4,0.610733695652174,1.0
1,1790,35403,-95.015625,21,energy,16,1,4,0.5007440476190477,1.0
1,1791,35429,-97.26875,26,overload,18,2,6,0.5564903846153846,1.0
1,1792,35455,-96.996875,26,energy,19,2,5,0.5883413461538461,1.0
1,1793,35476,-96.053125,21,energy,15,0,6,0.49776785714285715,1.0
1,1794,35499,-96.3875,23,overload,16,1,6,0.5081521739130435,0.9891304347826086
1,1795,35520,-101.9,21,overload,12,4,5,0.6190476190476191,1.0
1,1796,35563,-99.640625,43,energy,28,7,8,0.607921511627907,0.9912790697674418
1,1797,35603,-100.765625,40,energy,25,6,9,0.606640625,0.990625
1,1798,35624,-98.41875,21,overload,14,2,5,0.5580357142857143,0.9880952380952381
1,1799,35642,-97.74375,18,overload,14,2,2,0.6302083333333334,1.0
1,1800,35658,-98.05625,16,overload,12,1,3,0.603515625,1.0
1,1801,35701,-101.240625,43,energy,22,5,16,0.49164244186046513,1.0
1,1802,35730,-98.528125,29,energy,22,3,4,0.6837284482758621,0.9956896551724138
1,1803,35766,-98.421875,36,energy,21,4,11,0.4978298611111111,0.9930555555555556
1,1804,35804,-98.759375,38,energy,24,5,9,0.5620888157894737,0.9967105263157895
1,1805,35847,-100.89375,43,energy,25,7,11,0.5603197674418605,0.9941860465116279
1,1806,35874,-99.146875,27,energy,16,1,10,0.5202546296296297,1.0
1,1807,35894,-97.375,20,energy,15,0,5,0.59375,1.0
1,1808,35928,-97.146875,34,energy,23,4,7,0.5602022058823529,1.0
1,1809,35972,-101.584375,44,energy,28,7,9,0.6360085227272727,0.9772727272727273
1,1810,35993,-98.6625,21,overload,15,3,3,0.6220238095238095,1.0
1,1811,36015,-97.36875,22,energy,18,1,3,0.6803977272727273,0.9318181818181818
1,1812,36042,-96.7375,27,energy,19,2,6,0.5532407407407407,0.9907407407407407
1,1813,36067,-98.409375,25,energy,17,1,7,0.584375,1.0
1,1814,36110,-101.071875,43,energy,29,7,7,0.6667877906976745,0.9941860465116279
1,1815,36133,-97.146875,23,overload,17,3,3,0.5889945652173914,1.0
1,1816,36144,-97.015625,11,overload,11,0,0,0.7286931818181818,1.0
1,1817,36185,-96.5,41,energy,26,6,9,0.5121951219512195,1.0
1,1818,36201,-98.9625,16,overload,12,4,0,0.66015625,0.921875
1,1819,36209,-97.859375,8,overload,8,0,0,0.732421875,1.0
1,1820,36219,-99.0125,10,overload,8,2,0,0.68125,0.975
1,1821,36265,-99.365625,46,energy,30,8,8,0.6036005434782609,1.0
1,1822,36284,-97.603125,19,overload,15,3,1,0.6422697368421053,0.9671052631578947
1,1823,36310,-96.16875,26,energy,19,2,5,0.5564903846153846,1.0
1,1824,36323,-98.73125,13,overload,11,2,0,0.7331730769230769,0.9230769230769231
1,1825,36337,-97.459375,14,overload,13,0,1,0.7399553571428571,1.0
1,1826,36365,-97.71875,28,energy,18,2,8,0.5256696428571429,0.9955357142857143
1,1827,36394,-96.39375,29,energy,21,3,5,0.572198275862069,1.0
1,1828,36420,-98.559375,26,energy,19,2,5,0.6484375,0.9951923076923077
1,1829,36443,-97.50625,23,overload,17,3,3,0.6046195652173914,0.9728260869565217
1,1830,36461,-98.671875,18,overload,13,1,4,0.6206597222222222,0.9652777777777778
1,1831,36481,-97.1875,20,energy,15,0,5,0.584375,0.99375
1,1832,36519,-99.740625,38,energy,22,5,11,0.530016447368421,1.0
1,1833,36536,-99.015625,17,overload,12,0,5,0.6185661764705882,0.9779411764705882
1,1834,36586,-99.865625,50,energy,29,9,12,0.5353125,1.0
1,1835,36626,-97.40625,40,energy,25,6,9,0.52265625,1.0
1,1836,36643,-98.025,17,overload,13,1,3,0.625,0.9852941176470589
1,1837,36676,-99.2375,33,energy,20,4,9,0.5435606060606061,1.0
1,1838,36686,-98.928125,10,overload,9,1,0,0.7828125,0.9875
1,1839,36741,-103.365625,55,energy,29,9,17,0.5411931818181818,1.0
1,1840,36763,-96.978125,22,energy,18,1,3,0.6626420454545454,1.0
1,1841,36783,-96.5,20,energy,15,0,5,0.55,0.9875
1,1842,36812,-97.59375,29,energy,19,3,7,0.5377155172413793,1.0
1,1843,36856,-101.065625,44,energy,26,7,11,0.57421875,0.9943181818181818
1,1844,36882,-98.609375,26,energy,16,2,8,0.5234375,0.9903846153846154
1,1845,36907,-97.609375,25,energy,20,2,3,0.684375,0.985
1,1846,36946,-98.240625,39,energy,23,5,11,0.5036057692307693,1.0
1,1847,36976,-96.99375,30,energy,21,3,6,0.5697916666666667,1.0
1,1848,37006,-99.359375,30,energy,20,4,6,0.6119791666666666,1.0
1,1849,37031,-98.609375,25,overload,20,3,2,0.724375,0.9
1,1850,37059,-98.89375,28,overload,20,5,3,0.6462053571428571,0.9821428571428571
1,1851,37099,-100.575,40,overload,23,6,11,0.546875,1.0
1,1852,37179,-108.753125,80,energy,42,17,21,0.5869140625,0.99375
1,1853,37205,-95.715625,26,energy,19,2,5,0.5390625,1.0
1,1854,37216,-100.603125,11,overload,7,3,1,0.6548295454545454,0.9886363636363636
1,1855,37277,-99.36875,61,energy,37,13,11,0.5568647540983607,0.9918032786885246
1,1856,37307,-97.890625,30,overload,20,5,5,0.5630208333333333,1.0
1,1857,37343,-98.88125,36,overload,25,6,5,0.6328125,0.9895833333333334
1,1858,37376,-98.996875,33,overload,21,5,7,0.5696022727272727,1.0
1,1859,37402,-102.83125,26,overload,13,11,2,0.5588942307692307,0.9855769230769231
1,1860,37422,-101.953125,20,overload,10,5,5,0.54765625,1.0
1,1861,37488,-103.9375,66,energy,36,15,15,0.5596590909090909,0.9791666666666666
1,1862,37509,-99.621875,21,overload,14,3,4,0.6153273809523809,1.0
1,1863,37580,-107.625,71,overload,36,18,17,0.5651408450704225,0.9947183098591549
1,1864,37614,-100.7,34,overload,22,5,7,0.6323529411764706,0.9742647058823529
1,1865,37651,-99.221875,37,energy,24,5,8,0.5924831081081081,0.9966216216216216
1,1866,37692,-102.77499999999999,41,energy,22,5,14,0.5579268292682927,1.0
1,1867,37739,-100.5125,47,energy,30,10,7,0.613031914893617,0.9867021276595744
1,1868,37756,-103.878125,17,overload,9,6,2,0.7104779411764706,0.9779411764705882
1,1869,37803,-97.290625,47,energy,33,9,5,0.6146941489361702,0.9920212765957447
1,1870,37834,-102.01875,31,overload,18,7,6,0.6038306451612904,1.0
1,1871,37846,-98.753125,12,overload,9,2,1,0.62109375,1.0
1,1872,37913,-104.771875,67,energy,31,19,17,0.48017723880597013,0.9981343283582089
1,1873,37973,-101.38125,60,overload,34,14,12,0.5463541666666667,0.9854166666666667
1,1874,37989,-102.83125,16,overload,8,5,3,0.626953125,1.0
1,1875,38028,-104.046875,39,overload,19,8,12,0.5396634615384616,0.9967948717948718
1,1876,38060,-99.39375,32,energy,19,4,9,0.5341796875,0.9921875
1,1877,38081,-99.959375,21,overload,15,5,1,0.6837797619047619,0.9821428571428571
